filepath,category,native_defect_label,coarse_label,split
data/defect_images/raw/metal_nut/train/good/123-4.png,metal_nut,good,good,train
data/defect_images/raw/cable/test/missing_wire/007-66.png,cable,missing_wire,other_defect,train
data/defect_images/raw/metal_nut/train/good/167-4.png,metal_nut,good,good,train
data/defect_images/raw/screw/train/good/127-12.png,screw,good,good,train
data/defect_images/raw/cable/test/cut_inner_insulation/002-74.png,cable,cut_inner_insulation,structural_damage,train
data/defect_images/raw/metal_nut/test/flip/015-15.png,metal_nut,flip,deformation,train
data/defect_images/raw/cable/train/good/061-10.png,cable,good,good,train
data/defect_images/raw/cable/train/good/068-10.png,cable,good,good,train
data/defect_images/raw/metal_nut/test/bent/023-6.png,metal_nut,bent,deformation,train
data/defect_images/raw/screw/train/good/319-2.png,screw,good,good,train
data/defect_images/raw/screw/train/good/048-14.png,screw,good,good,train
data/defect_images/raw/transistor/test/good/055-2.png,transistor,good,good,train
data/defect_images/raw/transistor/test/good/049-2.png,transistor,good,good,train
data/defect_images/raw/metal_nut/train/good/050-5.png,metal_nut,good,good,train
data/defect_images/raw/screw/train/good/016-60.png,screw,good,good,train
data/defect_images/raw/screw/train/good/265-4.png,screw,good,good,train
data/defect_images/raw/metal_nut/test/color/015-14.png,metal_nut,color,contamination,train
data/defect_images/raw/cable/train/good/011-56.png,cable,good,good,train
data/defect_images/raw/metal_nut/train/good/057-5.png,metal_nut,good,good,train
data/defect_images/raw/cable/test/good/025-18.png,cable,good,good,train
data/defect_images/raw/transistor/train/good/196.png,transistor,good,good,train
data/defect_images/raw/screw/test/scratch_head/013-71.png,screw,scratch_head,scratch,train
data/defect_images/raw/metal_nut/test/flip/012-15.png,metal_nut,flip,deformation,train
data/defect_images/raw/transistor/test/good/015-2.png,transistor,good,good,train
data/defect_images/raw/screw/test/scratch_head/005-87.png,screw,scratch_head,scratch,train
data/defect_images/raw/cable/train/good/196-10.png,cable,good,good,train
data/defect_images/raw/cable/test/good/042-12.png,cable,good,good,train
data/defect_images/raw/transistor/train/good/097.png,transistor,good,good,train
data/defect_images/raw/screw/train/good/285-2.png,screw,good,good,train
data/defect_images/raw/transistor/train/good/140.png,transistor,good,good,train
data/defect_images/raw/cable/train/good/108-10.png,cable,good,good,train
data/defect_images/raw/cable/train/good/163-10.png,cable,good,good,train
data/defect_images/raw/transistor/train/good/059.png,transistor,good,good,train
data/defect_images/raw/screw/train/good/178-12.png,screw,good,good,train
data/defect_images/raw/transistor/train/good/108.png,transistor,good,good,train
data/defect_images/raw/cable/train/good/214-9.png,cable,good,good,train
data/defect_images/raw/metal_nut/train/good/058-5.png,metal_nut,good,good,train
data/defect_images/raw/screw/test/thread_side/015-70.png,screw,thread_side,structural_damage,train
data/defect_images/raw/metal_nut/train/good/031-5.png,metal_nut,good,good,train
data/defect_images/raw/transistor/test/good/035-2.png,transistor,good,good,train
data/defect_images/raw/cable/train/good/014-56.png,cable,good,good,train
data/defect_images/raw/metal_nut/train/good/157-4.png,metal_nut,good,good,train
data/defect_images/raw/screw/train/good/107-12.png,screw,good,good,train
data/defect_images/raw/cable/train/good/105-10.png,cable,good,good,train
data/defect_images/raw/screw/train/good/143-12.png,screw,good,good,train
data/defect_images/raw/metal_nut/train/good/127-4.png,metal_nut,good,good,train
data/defect_images/raw/transistor/test/good/023-2.png,transistor,good,good,train
data/defect_images/raw/metal_nut/train/good/206-4.png,metal_nut,good,good,train
data/defect_images/raw/transistor/train/good/152.png,transistor,good,good,train
data/defect_images/raw/cable/test/bent_wire/009-70.png,cable,bent_wire,deformation,train
data/defect_images/raw/cable/train/good/030-14.png,cable,good,good,train
data/defect_images/raw/screw/test/good/028-19.png,screw,good,good,train
data/defect_images/raw/screw/train/good/310-2.png,screw,good,good,train
data/defect_images/raw/metal_nut/train/good/066-4.png,metal_nut,good,good,train
data/defect_images/raw/screw/train/good/281-2.png,screw,good,good,train
data/defect_images/raw/cable/train/good/027-15.png,cable,good,good,train
data/defect_images/raw/transistor/train/good/062.png,transistor,good,good,train
data/defect_images/raw/screw/test/good/012-71.png,screw,good,good,train
data/defect_images/raw/cable/train/good/077-10.png,cable,good,good,train
data/defect_images/raw/transistor/test/good/003-6.png,transistor,good,good,train
data/defect_images/raw/metal_nut/train/good/005-21.png,metal_nut,good,good,train
data/defect_images/raw/transistor/train/good/053.png,transistor,good,good,train
data/defect_images/raw/metal_nut/test/good/004-25.png,metal_nut,good,good,train
data/defect_images/raw/transistor/train/good/038.png,transistor,good,good,train
data/defect_images/raw/transistor/test/damaged_case/006-2.png,transistor,damaged_case,structural_damage,train
data/defect_images/raw/screw/test/thread_top/020-36.png,screw,thread_top,structural_damage,train
data/defect_images/raw/screw/test/thread_side/022-35.png,screw,thread_side,structural_damage,train
data/defect_images/raw/cable/train/good/007-65.png,cable,good,good,train
data/defect_images/raw/screw/test/good/009-84.png,screw,good,good,train
data/defect_images/raw/transistor/train/good/082.png,transistor,good,good,train
data/defect_images/raw/screw/train/good/246-5.png,screw,good,good,train
data/defect_images/raw/metal_nut/train/good/059-5.png,metal_nut,good,good,train
data/defect_images/raw/screw/train/good/111-12.png,screw,good,good,train
data/defect_images/raw/screw/train/good/249-4.png,screw,good,good,train
data/defect_images/raw/cable/test/poke_insulation/006-71.png,cable,poke_insulation,structural_damage,train
data/defect_images/raw/metal_nut/train/good/212-4.png,metal_nut,good,good,train
data/defect_images/raw/screw/train/good/023-24.png,screw,good,good,train
data/defect_images/raw/cable/train/good/223-7.png,cable,good,good,train
data/defect_images/raw/screw/train/good/155-12.png,screw,good,good,train
data/defect_images/raw/cable/train/good/063-10.png,cable,good,good,train
data/defect_images/raw/screw/train/good/267-3.png,screw,good,good,train
data/defect_images/raw/metal_nut/train/good/101-4.png,metal_nut,good,good,train
data/defect_images/raw/metal_nut/train/good/124-4.png,metal_nut,good,good,train
data/defect_images/raw/metal_nut/train/good/015-13.png,metal_nut,good,good,train
data/defect_images/raw/screw/train/good/136-12.png,screw,good,good,train
data/defect_images/raw/transistor/train/good/161.png,transistor,good,good,train
data/defect_images/raw/transistor/train/good/008.png,transistor,good,good,train
data/defect_images/raw/metal_nut/train/good/038-5.png,metal_nut,good,good,train
data/defect_images/raw/metal_nut/train/good/065-4.png,metal_nut,good,good,train
data/defect_images/raw/cable/train/good/111-10.png,cable,good,good,train
data/defect_images/raw/metal_nut/train/good/132-4.png,metal_nut,good,good,train
data/defect_images/raw/screw/train/good/257-4.png,screw,good,good,train
data/defect_images/raw/metal_nut/test/bent/003-26.png,metal_nut,bent,deformation,train
data/defect_images/raw/cable/test/bent_wire/002-72.png,cable,bent_wire,deformation,train
data/defect_images/raw/metal_nut/train/good/003-21.png,metal_nut,good,good,train
data/defect_images/raw/screw/train/good/316-2.png,screw,good,good,train
data/defect_images/raw/metal_nut/train/good/042-5.png,metal_nut,good,good,train
data/defect_images/raw/metal_nut/test/flip/013-15.png,metal_nut,flip,deformation,train
data/defect_images/raw/cable/test/good/015-56.png,cable,good,good,train
data/defect_images/raw/transistor/train/good/100.png,transistor,good,good,train
data/defect_images/raw/cable/train/good/095-10.png,cable,good,good,train
data/defect_images/raw/transistor/test/damaged_case/002-2.png,transistor,damaged_case,structural_damage,train
data/defect_images/raw/transistor/train/good/151.png,transistor,good,good,train
data/defect_images/raw/cable/test/missing_cable/007-70.png,cable,missing_cable,other_defect,train
data/defect_images/raw/screw/train/good/225-8.png,screw,good,good,train
data/defect_images/raw/cable/test/good/047-12.png,cable,good,good,train
data/defect_images/raw/metal_nut/test/scratch/008-23.png,metal_nut,scratch,scratch,train
data/defect_images/raw/cable/test/good/046-12.png,cable,good,good,train
data/defect_images/raw/metal_nut/train/good/112-4.png,metal_nut,good,good,train
data/defect_images/raw/cable/test/bent_wire/004-72.png,cable,bent_wire,deformation,train
data/defect_images/raw/cable/test/good/003-69.png,cable,good,good,train
data/defect_images/raw/screw/train/good/311-2.png,screw,good,good,train
data/defect_images/raw/screw/train/good/046-14.png,screw,good,good,train
data/defect_images/raw/cable/train/good/126-10.png,cable,good,good,train
data/defect_images/raw/cable/train/good/020-31.png,cable,good,good,train
data/defect_images/raw/cable/test/good/005-69.png,cable,good,good,train
data/defect_images/raw/metal_nut/train/good/194-4.png,metal_nut,good,good,train
data/defect_images/raw/metal_nut/train/good/209-4.png,metal_nut,good,good,train
data/defect_images/raw/transistor/train/good/096.png,transistor,good,good,train
data/defect_images/raw/metal_nut/test/bent/021-14.png,metal_nut,bent,deformation,train
data/defect_images/raw/metal_nut/train/good/090-4.png,metal_nut,good,good,train
data/defect_images/raw/transistor/train/good/025.png,transistor,good,good,train
data/defect_images/raw/screw/train/good/102-12.png,screw,good,good,train
data/defect_images/raw/cable/test/good/030-15.png,cable,good,good,train
data/defect_images/raw/screw/train/good/078-12.png,screw,good,good,train
data/defect_images/raw/cable/test/missing_wire/006-66.png,cable,missing_wire,other_defect,train
data/defect_images/raw/metal_nut/test/flip/004-23.png,metal_nut,flip,deformation,train
data/defect_images/raw/cable/train/good/017-42.png,cable,good,good,train
data/defect_images/raw/screw/test/manipulated_front/000-85.png,screw,manipulated_front,other_defect,train
data/defect_images/raw/screw/train/good/297-2.png,screw,good,good,train
data/defect_images/raw/cable/train/good/118-10.png,cable,good,good,train
data/defect_images/raw/cable/train/good/109-10.png,cable,good,good,train
data/defect_images/raw/transistor/train/good/146.png,transistor,good,good,train
data/defect_images/raw/cable/train/good/140-10.png,cable,good,good,train
data/defect_images/raw/screw/test/good/037-16.png,screw,good,good,train
data/defect_images/raw/transistor/train/good/086.png,transistor,good,good,train
data/defect_images/raw/screw/train/good/051-14.png,screw,good,good,train
data/defect_images/raw/cable/train/good/202-10.png,cable,good,good,train
data/defect_images/raw/screw/train/good/216-11.png,screw,good,good,train
data/defect_images/raw/screw/train/good/124-12.png,screw,good,good,train
data/defect_images/raw/cable/train/good/106-10.png,cable,good,good,train
data/defect_images/raw/cable/test/good/041-12.png,cable,good,good,train
data/defect_images/raw/screw/test/scratch_neck/008-83.png,screw,scratch_neck,scratch,train
data/defect_images/raw/screw/test/good/021-36.png,screw,good,good,train
data/defect_images/raw/metal_nut/test/scratch/002-24.png,metal_nut,scratch,scratch,train
data/defect_images/raw/transistor/train/good/078.png,transistor,good,good,train
data/defect_images/raw/cable/train/good/036-12.png,cable,good,good,train
data/defect_images/raw/screw/train/good/139-12.png,screw,good,good,train
data/defect_images/raw/transistor/test/good/057-2.png,transistor,good,good,train
data/defect_images/raw/metal_nut/train/good/032-5.png,metal_nut,good,good,train
data/defect_images/raw/cable/train/good/018-37.png,cable,good,good,train
data/defect_images/raw/metal_nut/train/good/082-4.png,metal_nut,good,good,train
data/defect_images/raw/transistor/test/bent_lead/004-4.png,transistor,bent_lead,deformation,train
data/defect_images/raw/transistor/test/damaged_case/001-2.png,transistor,damaged_case,structural_damage,train
data/defect_images/raw/screw/train/good/303-2.png,screw,good,good,train
data/defect_images/raw/transistor/train/good/057.png,transistor,good,good,train
data/defect_images/raw/transistor/train/good/105.png,transistor,good,good,train
data/defect_images/raw/cable/train/good/042-11.png,cable,good,good,train
data/defect_images/raw/transistor/test/cut_lead/008-5.png,transistor,cut_lead,structural_damage,train
data/defect_images/raw/transistor/test/good/007-6.png,transistor,good,good,train
data/defect_images/raw/metal_nut/train/good/164-4.png,metal_nut,good,good,train
data/defect_images/raw/metal_nut/train/good/012-13.png,metal_nut,good,good,train
data/defect_images/raw/metal_nut/train/good/076-4.png,metal_nut,good,good,train
data/defect_images/raw/metal_nut/train/good/160-4.png,metal_nut,good,good,train
data/defect_images/raw/transistor/test/bent_lead/003-4.png,transistor,bent_lead,deformation,train
data/defect_images/raw/cable/train/good/147-10.png,cable,good,good,train
data/defect_images/raw/screw/test/good/001-86.png,screw,good,good,train
data/defect_images/raw/transistor/test/misplaced/001-3.png,transistor,misplaced,other_defect,train
data/defect_images/raw/transistor/test/good/050-2.png,transistor,good,good,train
data/defect_images/raw/transistor/test/good/013-2.png,transistor,good,good,train
data/defect_images/raw/transistor/train/good/013.png,transistor,good,good,train
data/defect_images/raw/metal_nut/train/good/162-4.png,metal_nut,good,good,train
data/defect_images/raw/screw/train/good/296-2.png,screw,good,good,train
data/defect_images/raw/transistor/test/good/027-2.png,transistor,good,good,train
data/defect_images/raw/transistor/test/damaged_case/008-2.png,transistor,damaged_case,structural_damage,train
data/defect_images/raw/metal_nut/train/good/111-4.png,metal_nut,good,good,train
data/defect_images/raw/cable/test/cut_outer_insulation/007-67.png,cable,cut_outer_insulation,structural_damage,train
data/defect_images/raw/transistor/train/good/188.png,transistor,good,good,train
data/defect_images/raw/transistor/test/good/014-2.png,transistor,good,good,train
data/defect_images/raw/metal_nut/train/good/121-4.png,metal_nut,good,good,train
data/defect_images/raw/transistor/train/good/203.png,transistor,good,good,train
data/defect_images/raw/cable/train/good/021-28.png,cable,good,good,train
data/defect_images/raw/screw/test/good/030-19.png,screw,good,good,train
data/defect_images/raw/metal_nut/train/good/014-13.png,metal_nut,good,good,train
data/defect_images/raw/screw/test/good/020-39.png,screw,good,good,train
data/defect_images/raw/metal_nut/train/good/116-4.png,metal_nut,good,good,train
data/defect_images/raw/transistor/test/bent_lead/006-4.png,transistor,bent_lead,deformation,train
data/defect_images/raw/screw/test/thread_top/008-82.png,screw,thread_top,structural_damage,train
data/defect_images/raw/screw/train/good/138-12.png,screw,good,good,train
data/defect_images/raw/metal_nut/train/good/008-20.png,metal_nut,good,good,train
data/defect_images/raw/screw/test/scratch_neck/013-68.png,screw,scratch_neck,scratch,train
data/defect_images/raw/cable/train/good/201-10.png,cable,good,good,train
data/defect_images/raw/screw/test/manipulated_front/003-85.png,screw,manipulated_front,other_defect,train
data/defect_images/raw/transistor/test/misplaced/000-3.png,transistor,misplaced,other_defect,train
data/defect_images/raw/transistor/test/cut_lead/005-5.png,transistor,cut_lead,structural_damage,train
data/defect_images/raw/cable/test/bent_wire/000-72.png,cable,bent_wire,deformation,train
data/defect_images/raw/screw/train/good/033-15.png,screw,good,good,train
data/defect_images/raw/screw/train/good/266-4.png,screw,good,good,train
data/defect_images/raw/metal_nut/train/good/195-4.png,metal_nut,good,good,train
data/defect_images/raw/screw/test/scratch_head/001-87.png,screw,scratch_head,scratch,train
data/defect_images/raw/screw/test/manipulated_front/009-83.png,screw,manipulated_front,other_defect,train
data/defect_images/raw/transistor/train/good/098.png,transistor,good,good,train
data/defect_images/raw/transistor/test/good/017-2.png,transistor,good,good,train
data/defect_images/raw/screw/train/good/276-3.png,screw,good,good,train
data/defect_images/raw/metal_nut/train/good/028-5.png,metal_nut,good,good,train
data/defect_images/raw/metal_nut/train/good/025-5.png,metal_nut,good,good,train
data/defect_images/raw/cable/test/cut_outer_insulation/008-66.png,cable,cut_outer_insulation,structural_damage,train
data/defect_images/raw/screw/train/good/237-7.png,screw,good,good,train
data/defect_images/raw/screw/train/good/212-12.png,screw,good,good,train
data/defect_images/raw/screw/train/good/109-12.png,screw,good,good,train
data/defect_images/raw/transistor/test/bent_lead/001-4.png,transistor,bent_lead,deformation,train
data/defect_images/raw/transistor/train/good/073.png,transistor,good,good,train
data/defect_images/raw/transistor/test/bent_lead/008-4.png,transistor,bent_lead,deformation,train
data/defect_images/raw/metal_nut/train/good/169-4.png,metal_nut,good,good,train
data/defect_images/raw/screw/train/good/195-12.png,screw,good,good,train
data/defect_images/raw/screw/train/good/275-3.png,screw,good,good,train
data/defect_images/raw/cable/train/good/071-10.png,cable,good,good,train
data/defect_images/raw/transistor/train/good/164.png,transistor,good,good,train
data/defect_images/raw/screw/train/good/233-7.png,screw,good,good,train
data/defect_images/raw/cable/test/missing_wire/003-66.png,cable,missing_wire,other_defect,train
data/defect_images/raw/cable/test/cable_swap/008-67.png,cable,cable_swap,other_defect,train
data/defect_images/raw/screw/train/good/150-12.png,screw,good,good,train
data/defect_images/raw/screw/test/scratch_neck/009-82.png,screw,scratch_neck,scratch,train
data/defect_images/raw/screw/test/good/033-16.png,screw,good,good,train
data/defect_images/raw/screw/test/thread_side/000-88.png,screw,thread_side,structural_damage,train
data/defect_images/raw/transistor/test/good/018-2.png,transistor,good,good,train
data/defect_images/raw/transistor/test/good/037-2.png,transistor,good,good,train
data/defect_images/raw/screw/train/good/165-12.png,screw,good,good,train
data/defect_images/raw/screw/train/good/207-12.png,screw,good,good,train
data/defect_images/raw/cable/train/good/164-10.png,cable,good,good,train
data/defect_images/raw/metal_nut/train/good/156-4.png,metal_nut,good,good,train
data/defect_images/raw/metal_nut/train/good/055-5.png,metal_nut,good,good,train
data/defect_images/raw/transistor/train/good/118.png,transistor,good,good,train
data/defect_images/raw/cable/test/good/018-38.png,cable,good,good,train
data/defect_images/raw/cable/train/good/005-65.png,cable,good,good,train
data/defect_images/raw/metal_nut/train/good/190-4.png,metal_nut,good,good,train
data/defect_images/raw/metal_nut/test/color/011-14.png,metal_nut,color,contamination,train
data/defect_images/raw/transistor/train/good/129.png,transistor,good,good,train
data/defect_images/raw/cable/test/cut_inner_insulation/010-63.png,cable,cut_inner_insulation,structural_damage,train
data/defect_images/raw/screw/test/good/014-69.png,screw,good,good,train
data/defect_images/raw/cable/test/good/039-13.png,cable,good,good,train
data/defect_images/raw/screw/train/good/189-12.png,screw,good,good,train
data/defect_images/raw/metal_nut/train/good/027-5.png,metal_nut,good,good,train
data/defect_images/raw/cable/test/cut_outer_insulation/009-65.png,cable,cut_outer_insulation,structural_damage,train
data/defect_images/raw/metal_nut/train/good/004-21.png,metal_nut,good,good,train
data/defect_images/raw/metal_nut/test/good/017-17.png,metal_nut,good,good,train
data/defect_images/raw/metal_nut/train/good/037-5.png,metal_nut,good,good,train
data/defect_images/raw/transistor/test/good/059-2.png,transistor,good,good,train
data/defect_images/raw/cable/test/cut_inner_insulation/006-74.png,cable,cut_inner_insulation,structural_damage,train
data/defect_images/raw/screw/test/manipulated_front/016-63.png,screw,manipulated_front,other_defect,train
data/defect_images/raw/screw/train/good/173-12.png,screw,good,good,train
data/defect_images/raw/screw/test/manipulated_front/006-85.png,screw,manipulated_front,other_defect,train
data/defect_images/raw/screw/train/good/273-3.png,screw,good,good,train
data/defect_images/raw/transistor/test/good/052-2.png,transistor,good,good,train
data/defect_images/raw/metal_nut/train/good/097-4.png,metal_nut,good,good,train
data/defect_images/raw/screw/test/thread_side/021-38.png,screw,thread_side,structural_damage,train
data/defect_images/raw/screw/train/good/203-12.png,screw,good,good,train
data/defect_images/raw/metal_nut/train/good/203-4.png,metal_nut,good,good,train
data/defect_images/raw/transistor/train/good/094.png,transistor,good,good,train
data/defect_images/raw/cable/train/good/137-10.png,cable,good,good,train
data/defect_images/raw/screw/train/good/068-12.png,screw,good,good,train
data/defect_images/raw/cable/train/good/097-10.png,cable,good,good,train
data/defect_images/raw/screw/train/good/271-3.png,screw,good,good,train
data/defect_images/raw/screw/train/good/253-4.png,screw,good,good,train
data/defect_images/raw/cable/train/good/219-8.png,cable,good,good,train
data/defect_images/raw/screw/train/good/240-6.png,screw,good,good,train
data/defect_images/raw/cable/train/good/072-10.png,cable,good,good,train
data/defect_images/raw/metal_nut/test/color/000-22.png,metal_nut,color,contamination,train
data/defect_images/raw/transistor/train/good/046.png,transistor,good,good,train
data/defect_images/raw/transistor/test/bent_lead/007-4.png,transistor,bent_lead,deformation,train
data/defect_images/raw/transistor/test/good/056-2.png,transistor,good,good,train
data/defect_images/raw/metal_nut/train/good/138-4.png,metal_nut,good,good,train
data/defect_images/raw/metal_nut/train/good/197-4.png,metal_nut,good,good,train
data/defect_images/raw/cable/test/good/028-15.png,cable,good,good,train
data/defect_images/raw/screw/train/good/036-15.png,screw,good,good,train
data/defect_images/raw/cable/train/good/004-65.png,cable,good,good,train
data/defect_images/raw/screw/train/good/028-18.png,screw,good,good,train
data/defect_images/raw/screw/train/good/204-12.png,screw,good,good,train
data/defect_images/raw/transistor/train/good/021.png,transistor,good,good,train
data/defect_images/raw/cable/test/good/009-67.png,cable,good,good,train
data/defect_images/raw/transistor/train/good/039.png,transistor,good,good,train
data/defect_images/raw/screw/train/good/294-2.png,screw,good,good,train
data/defect_images/raw/transistor/train/good/063.png,transistor,good,good,train
data/defect_images/raw/transistor/train/good/044.png,transistor,good,good,train
data/defect_images/raw/transistor/test/good/026-2.png,transistor,good,good,train
data/defect_images/raw/transistor/test/good/051-2.png,transistor,good,good,train
data/defect_images/raw/transistor/train/good/179.png,transistor,good,good,train
data/defect_images/raw/screw/train/good/162-12.png,screw,good,good,train
data/defect_images/raw/cable/test/good/031-15.png,cable,good,good,train
data/defect_images/raw/transistor/train/good/049.png,transistor,good,good,train
data/defect_images/raw/metal_nut/train/good/072-4.png,metal_nut,good,good,train
data/defect_images/raw/screw/test/scratch_head/016-65.png,screw,scratch_head,scratch,train
data/defect_images/raw/metal_nut/train/good/139-4.png,metal_nut,good,good,train
data/defect_images/raw/cable/train/good/081-10.png,cable,good,good,train
data/defect_images/raw/transistor/train/good/037.png,transistor,good,good,train
data/defect_images/raw/cable/train/good/041-11.png,cable,good,good,train
data/defect_images/raw/cable/test/combined/009-71.png,cable,combined,other_defect,train
data/defect_images/raw/cable/train/good/192-10.png,cable,good,good,train
data/defect_images/raw/metal_nut/test/color/004-22.png,metal_nut,color,contamination,train
data/defect_images/raw/screw/test/thread_top/003-83.png,screw,thread_top,structural_damage,train
data/defect_images/raw/screw/train/good/251-4.png,screw,good,good,train
data/defect_images/raw/screw/test/thread_side/013-72.png,screw,thread_side,structural_damage,train
data/defect_images/raw/transistor/test/good/053-2.png,transistor,good,good,train
data/defect_images/raw/transistor/test/misplaced/003-3.png,transistor,misplaced,other_defect,train
data/defect_images/raw/screw/test/manipulated_front/008-84.png,screw,manipulated_front,other_defect,train
data/defect_images/raw/cable/test/good/012-57.png,cable,good,good,train
data/defect_images/raw/transistor/train/good/115.png,transistor,good,good,train
data/defect_images/raw/cable/train/good/100-10.png,cable,good,good,train
data/defect_images/raw/transistor/test/good/033-2.png,transistor,good,good,train
data/defect_images/raw/screw/train/good/054-14.png,screw,good,good,train
data/defect_images/raw/cable/test/bent_wire/006-72.png,cable,bent_wire,deformation,train
data/defect_images/raw/metal_nut/test/flip/002-23.png,metal_nut,flip,deformation,train
data/defect_images/raw/metal_nut/test/good/010-18.png,metal_nut,good,good,train
data/defect_images/raw/cable/test/cut_inner_insulation/001-74.png,cable,cut_inner_insulation,structural_damage,train
data/defect_images/raw/screw/train/good/287-2.png,screw,good,good,train
data/defect_images/raw/screw/train/good/243-6.png,screw,good,good,train
data/defect_images/raw/metal_nut/train/good/175-4.png,metal_nut,good,good,train
data/defect_images/raw/cable/train/good/044-11.png,cable,good,good,train
data/defect_images/raw/cable/train/good/180-10.png,cable,good,good,train
data/defect_images/raw/screw/test/manipulated_front/004-85.png,screw,manipulated_front,other_defect,train
data/defect_images/raw/screw/train/good/158-12.png,screw,good,good,train
data/defect_images/raw/cable/train/good/031-14.png,cable,good,good,train
data/defect_images/raw/cable/test/good/011-58.png,cable,good,good,train
data/defect_images/raw/metal_nut/train/good/120-4.png,metal_nut,good,good,train
data/defect_images/raw/metal_nut/train/good/215-3.png,metal_nut,good,good,train
data/defect_images/raw/metal_nut/train/good/020-11.png,metal_nut,good,good,train
data/defect_images/raw/screw/train/good/174-12.png,screw,good,good,train
data/defect_images/raw/screw/test/good/003-86.png,screw,good,good,train
data/defect_images/raw/cable/train/good/186-10.png,cable,good,good,train
data/defect_images/raw/metal_nut/train/good/144-4.png,metal_nut,good,good,train
data/defect_images/raw/cable/train/good/155-10.png,cable,good,good,train
data/defect_images/raw/screw/train/good/045-14.png,screw,good,good,train
data/defect_images/raw/screw/train/good/091-12.png,screw,good,good,train
data/defect_images/raw/cable/test/cable_swap/007-68.png,cable,cable_swap,other_defect,train
data/defect_images/raw/screw/train/good/241-6.png,screw,good,good,train
data/defect_images/raw/cable/train/good/181-10.png,cable,good,good,train
data/defect_images/raw/cable/train/good/089-10.png,cable,good,good,train
data/defect_images/raw/metal_nut/train/good/091-4.png,metal_nut,good,good,train
data/defect_images/raw/screw/train/good/199-12.png,screw,good,good,train
data/defect_images/raw/transistor/train/good/181.png,transistor,good,good,train
data/defect_images/raw/transistor/train/good/159.png,transistor,good,good,train
data/defect_images/raw/transistor/train/good/205.png,transistor,good,good,train
data/defect_images/raw/screw/train/good/170-12.png,screw,good,good,train
data/defect_images/raw/screw/test/scratch_neck/000-84.png,screw,scratch_neck,scratch,train
data/defect_images/raw/screw/train/good/200-12.png,screw,good,good,train
data/defect_images/raw/screw/test/scratch_head/014-70.png,screw,scratch_head,scratch,train
data/defect_images/raw/screw/train/good/106-12.png,screw,good,good,train
data/defect_images/raw/screw/train/good/072-12.png,screw,good,good,train
data/defect_images/raw/metal_nut/train/good/047-5.png,metal_nut,good,good,train
data/defect_images/raw/cable/train/good/213-9.png,cable,good,good,train
data/defect_images/raw/metal_nut/train/good/046-5.png,metal_nut,good,good,train
data/defect_images/raw/cable/train/good/008-64.png,cable,good,good,train
data/defect_images/raw/cable/train/good/046-11.png,cable,good,good,train
data/defect_images/raw/metal_nut/train/good/153-4.png,metal_nut,good,good,train
data/defect_images/raw/screw/test/thread_top/016-61.png,screw,thread_top,structural_damage,train
data/defect_images/raw/metal_nut/test/scratch/003-24.png,metal_nut,scratch,scratch,train
data/defect_images/raw/cable/train/good/208-10.png,cable,good,good,train
data/defect_images/raw/screw/train/good/100-12.png,screw,good,good,train
data/defect_images/raw/cable/test/cable_swap/002-68.png,cable,cable_swap,other_defect,train
data/defect_images/raw/cable/train/good/166-10.png,cable,good,good,train
data/defect_images/raw/cable/train/good/015-55.png,cable,good,good,train
data/defect_images/raw/cable/test/cut_inner_insulation/013-58.png,cable,cut_inner_insulation,structural_damage,train
data/defect_images/raw/metal_nut/train/good/107-4.png,metal_nut,good,good,train
data/defect_images/raw/cable/test/bent_wire/010-61.png,cable,bent_wire,deformation,train
data/defect_images/raw/screw/train/good/001-82.png,screw,good,good,train
data/defect_images/raw/transistor/train/good/173.png,transistor,good,good,train
data/defect_images/raw/cable/train/good/001-65.png,cable,good,good,train
data/defect_images/raw/screw/test/thread_top/006-83.png,screw,thread_top,structural_damage,train
data/defect_images/raw/transistor/train/good/145.png,transistor,good,good,train
data/defect_images/raw/transistor/train/good/128.png,transistor,good,good,train
data/defect_images/raw/cable/test/good/002-69.png,cable,good,good,train
data/defect_images/raw/metal_nut/test/bent/010-19.png,metal_nut,bent,deformation,train
data/defect_images/raw/screw/train/good/152-12.png,screw,good,good,train
data/defect_images/raw/screw/train/good/042-14.png,screw,good,good,train
data/defect_images/raw/transistor/train/good/195.png,transistor,good,good,train
data/defect_images/raw/metal_nut/test/bent/000-26.png,metal_nut,bent,deformation,train
data/defect_images/raw/cable/train/good/120-10.png,cable,good,good,train
data/defect_images/raw/screw/train/good/308-2.png,screw,good,good,train
data/defect_images/raw/cable/train/good/022-25.png,cable,good,good,train
data/defect_images/raw/transistor/train/good/121.png,transistor,good,good,train
data/defect_images/raw/screw/train/good/261-4.png,screw,good,good,train
data/defect_images/raw/cable/train/good/013-56.png,cable,good,good,train
data/defect_images/raw/screw/test/good/025-22.png,screw,good,good,train
data/defect_images/raw/cable/train/good/141-10.png,cable,good,good,train
data/defect_images/raw/cable/train/good/114-10.png,cable,good,good,train
data/defect_images/raw/transistor/train/good/017.png,transistor,good,good,train
data/defect_images/raw/cable/train/good/183-10.png,cable,good,good,train
data/defect_images/raw/transistor/train/good/088.png,transistor,good,good,train
data/defect_images/raw/metal_nut/train/good/200-4.png,metal_nut,good,good,train
data/defect_images/raw/metal_nut/test/scratch/004-24.png,metal_nut,scratch,scratch,train
data/defect_images/raw/screw/test/good/040-15.png,screw,good,good,train
data/defect_images/raw/cable/train/good/039-12.png,cable,good,good,train
